name,ingredients
Strawberry Cheesecake Crescent Rolls,"8 oz cream cheese (225 g), softened, 2 tablespoons sugar, ¾ teaspoon vanilla extract, 1 cup strawberry (165 g), 1 tube crescent rolls, ½ cup powdered sugar (65 g), powdered sugar, to top"
Quick-Roasted Veggie Bowl,"1 ½ cups farro (300 g), soaked for 30 min, 3 cups water (720 mL), 3 cups Private Selection Petite Medley Potatoes (675 g), 1 cup carrot (120 g), sliced, olive oil, to taste, garlic powder, to taste, kosher salt, to taste, pepper, to taste, 1 cup broccoli floret (150 g), 2 tablespoons olive oil, ½ teaspoon dried thyme, ½ teaspoon dried oregano, 1 clove garlic, grated, kosher salt, to taste, pepper, to taste, 1 cup extra firm tofu (250 g), pressed and cubed, 1 cup canned chickpea (200 g), drained and rinsed, olive oil, to taste, kosher salt, to taste, ¼ teaspoon paprika, ¼ teaspoon chili powder, ½ cup tahini (120 mL), ¼ cup water (60 mL), 1 tablespoon olive oil, 1 tablespoon lemon juice, ¼ teaspoon kosher salt"
Hummus & Cucumber Avocado Toast,"bread, toasted, 2 tablespoons hummus, ½ avocado, sliced, cucumber, sliced, salt, to taste, pepper, to taste"
Classic Pita Chips,"1 pita bread, 2 tablespoons olive oil, ½ teaspoon garlic powder, ½ teaspoon salt, ½ teaspoon pepper"
Spring Vegetable Potstickers,"½ cup rice vinegar (120 mL), ½ cup soy sauce (120 mL), 1 clove garlic, minced, 1 teaspoon minced fresh ginger, ⅓ cup thinly sliced green onions (5 g), 1 teaspoon sesame oil, ½ teaspoon red pepper flakes, 3 tablespoons neutral oil, 1 medium yellow onion, finely chopped, 1 tablespoon ginger, minced, 1 tablespoon garlic, minced, 1 cup asparagus (125 g), finely chopped, 2 cups shredded carrot (100 g), 2 cups green cabbage (100 g), shredded, 1 cup frozen peas (150 g), thawed, coarse kosher salt, to taste, freshly ground black pepper, to taste, 3 cups chopped fresh spinach (90 g), 1 cup finely chopped fresh chives (45 g), finely chopped, 2 tablespoons soy sauce, 2 teaspoons sesame oil, 24 round wonton wrappers, 4 tablespoons neutral oil, divided, 1 cup water (240 mL), divided"
Chocolate Caramel Oat Bars (Carmelitas),"nonstick cooking spray, for greasing, 2 cups quick oats (200 g), 1 ¾ cups all-purpose flour (220 g), 1 ½ cups brown sugar (330 g), 1 teaspoon baking soda, ¼ teaspoon salt, 1 cup melted unsalted butter (240 mL), 2 ½ cups semisweet chocolate chips (435 g), divided, 50 soft caramel candies, unwrapped, ½ cup heavy cream (120 mL)"
Tortilla Dessert Cups,"¼ cup sugar (50 g), 1 tablespoon cinnamon, 3 10-inch flour tortillas, 2 tablespoons butter, melted, 1 cup heavy cream (235 mL), 1 teaspoon vanilla extract, 2 tablespoons sugar, fresh fruit of choice"
Broccoli Cheddar Baked Potato,"3 russet potatoes, 2 tablespoons olive oil, 4 teaspoons kosher salt, divided, 4 oz cream cheese (115 g), 1 cup cheddar cheese (100 g), plus more for topping, ½ cup chopped broccoli (75 g), 1 teaspoon freshly ground black pepper, ¼ cup milk (60 mL), sour cream, for serving, chopped fresh chive, for serving"
Mushroom Tacos,"8 oz cremini mushroom (225 g), 1 package, 1 tablespoon olive oil, ⅓ onion, finely chopped, 3 cloves garlic, minced, 2 tablespoons low sodium soy sauce, 1 teaspoon cumin, 1 teaspoon chili powder, black pepper, to taste, tortilla, to serve"
Rainbow Veggie And Pesto Tart,"3 cups fresh basil (120 g), ¾ cup pine nuts (100 g), ¾ cup vegetarian parmesan cheese (80 g), 3 cloves garlic, ¾ cup olive oil (180 mL), divided, ½ cup ricotta cheese (125 g), salt, to taste, pepper, to taste, 2 medium zucchinis, 2 medium yellow squashes, 4 large carrots, 1 large eggplant, 1 tablespoon butter, 1 sheet puff pastry, thawed, 2 cups rice (200 g), uncooked, ½ teaspoon dried oregano"
High-Protein Chia Seed Jam,"2 ½ cups frozen strawberry (375 g), ½ cup water (120 mL), plus 2 tablespoons, 3 tablespoons chia seeds, 2 tablespoons lemon juice, 2 tablespoons honey, 1 pinch kosher salt, 2 cups frozen raspberry, ½ cup water (120 mL), 3 tablespoons chia seeds, 2 tablespoons lemon juice, 2 tablespoons honey, or to taste, 1 pinch kosher salt, 2 cups frozen blackberry (300 g), ½ cup water (120 mL), 3 tablespoons chia seeds, 2 tablespoons lemon juice, 2 tablespoons honey, or to taste, 1 pinch kosher salt"
Vegan Ramen,"1 tablespoon oil, 1 teaspoon sesame oil, 1 tablespoon ginger, minced, 6 cloves garlic, minced, 1 onion, diced, 6 cups vegetable stock (1.4 L), 1 cup water (240 mL), 1 cup shiitake mushroom (75 g), stems removed and sliced, 1 tablespoon soy sauce, 1 teaspoon miso paste, ramen noodle, 1 bunch bok choy, sautéed, bell pepper, sliced and sautéed, fresh parlsey, nori, rainbow carrot, diced and sautéed, radish, sliced, onion, sliced and sautéed, spinach, bean sprout, sautéed, corn, jalapeño, sliced and sautéed, green onion, sliced"
Tofu & Vegetable Skewers,"½ cup water (120 mL), ¼ cup maple syrup (55 g), 3 tablespoons soy sauce, 2 tablespoons BBQ sauce, 1 tablespoon oil, 1 tablespoon garlic powder, 1 tablespoon  sriracha, 1 teaspoon black pepper, 15 oz firm tofu (425 g), or extra firm tofu, pepper, onion, zucchini, 4 wooden skewers"
Deep-Fried Blooming Onion,"1 sweet onion, large, 1 ½ cups milk (355 mL), 2 eggs, 1 ½ cups flour (190 g), 1 ½ tablespoons garlic powder, 1 tablespoon paprika, 2 teaspoons pepper, 1 tablespoon salt, 3 cups canola oil (720 mL), 2 tablespoons sour cream, 2 tablespoons mayonnaise, 1 ½ tablespoons ketchup, 1 ½ tablespoons worcestershire sauce, 1 ½ teaspoons salt, 1 teaspoon pepper, 1 tablespoon paprika"
Microwave Garlic Mashed Potatoes,"4 red potatoes, diced, 2 cloves garlic, minced, ½ cup milk (120 mL), 1 teaspoon kosher salt, 1 tablespoon butter, pepper, to taste, fresh chive, chopped, for garnish"
Pull-Apart Cheddar Ranch Rolls,"nonstick cooking spray, for greasing, 1 can premade biscuits, 1 cup shredded cheddar cheese (100 g), ¼ cup chopped chives (10 g), 1 tablespoon ranch seasoning, 3 tablespoons unsalted butter, melted"
Sheet Tray Pancakes,"1 ½ cups whole wheat flour (195 g), 1 teaspoon baking powder, ⅔ cup almond milk (160 mL), 1 ¼ cups unsweetened applesauce (280 g), 2 eggs, 1 teaspoon vanilla extract, blueberry, to taste, strawberry, to taste, dark chocolate chip, to taste, banana, to taste"
Broccoli Soup,"6 cups water (1.4 L), salt, to taste, 1 head broccoli, pepper, to taste"
Caramelized Banana Peanut Butter Cheesecake,"6 tablespoons butter, melted, 10 graham crackers, 24 oz cream cheese (675 g), softened, 1 cup powdered sugar (160 g), 1 cup creamy peanut butter (240 g), softened, 1 teaspoon vanilla, 1 banana, sliced thin, ¾ cup brown sugar (165 g), 2 tablespoons butter, ½ cup half & half (120 mL), 1 teaspoon cinnamon"
Cranberry Cream Cheese Braid,"½ cup orange juice (120 mL), ¼ cup dried cranberry (30 g), 4 oz cream cheese (115 g), ¼ cup sugar (50 g), 2 teaspoons vanilla extract, 1 sheet puff pastry, 1 egg, egg wash, ⅓ cup almond slices (35 g), or nuts of your choice, ½ cup powdered sugar (60 g), 1 tablespoon water"
Sweet Teriyaki Marinade,"14 oz tofu (395 g), 1 block, cubed, ½ cup soy sauce (120 mL), ¼ cup honey (85 g), or agave, 2 tablespoons lemon juice, 1 tablespoon garlic powder, 2 teaspoons sesame seed, ½ teaspoon ginger, minced, 1 teaspoon garlic, minced"
Copycat Baked Apple Pie Pockets To Go,"4 apples, 1 teaspoon baking powder, 3 tablespoons butter, 2 tablespoons brown sugar, 1 teaspoon cinnamon, ½ teaspoon nutmeg, salt, to taste, 1 sheet puff pastry, 1 egg, for egg wash, parchment paper"
Mixed Berry Yogurt Bark,"¼ cup strawberry (40 g), ¼ cup blueberry (25 g), ¼ cup raspberry (30 g), ¼ cup blackberry (40 g), 2 cups greek yogurt (570 g), strawberry, to taste, blueberry, to taste, raspberry, to taste, blackberry, to taste"
Southwestern Salad,"½ avocado, 1 lime, juiced, 2 cloves garlic, ½ teaspoon salt, ½ cup water (120 mL), ½ green bell pepper, chopped, ½ cup corn (85 g), ½ cup cherry tomato (100 g), halved, ¼ cup quinoa (40 g), cooked, ½ cup black beans (85 g), 1 cup spinach (40 g)"
Fluffy Chocolate Lava Pancakes,"1 cup heavy cream (240 mL), hot, 1 cup dark chocolate (170 g), 2 egg yolks, 2 tablespoons white sugar, 3 tablespoons butter, melted, 1 ½ cups milk (360 mL), 2 cups all-purpose flour (250 g), 2 teaspoons baking powder, 1 teaspoon salt, 4 egg whites, maple syrup, powdered sugar, fresh berry, butter"
Spicy Southern Hot Corn,"2 tablespoons unsalted butter, 4 oz cream cheese (115 g), cubed, 3 tablespoons jalapeño, chopped, 1 tablespoon jalapeño brine, ½ cup red bell pepper (50 g), diced, ½ cup green bell pepper (50 g), diced, 2 cans yellow corn, drained, 1 teaspoon paprika, 1 teaspoon kosher salt, 1 cup shredded cheddar cheese (100 g), divided, 2 tablespoons mexican crema, for garnish, 2 green onions, sliced, for garnish"
Blooming French Toast,"36 slices white sandwich bread, 12 oz cream cheese (340 g), softened, ⅓ cup granulated sugar (65 g), divided, plus 2 tablespoons, 1 tablespoon lemon zest, 1 cup whole milk (240 mL), ¾ cup heavy cream (180 mL), ½ cup light brown sugar (110 g), 3 large eggs, 2 teaspoons vanilla extract, ¼ teaspoon ground nutmeg, 5 teaspoons ground cinnamon, divided, ¼ cup strawberry preserve (80 g), ¼ cup blueberry preserves (80 g), ¼ cup raspberry preserves (80 g), 1 cup maple syrup (335 g), 2 tablespoons powdered sugar, ½ cup strawberry (75 g), sliced, ½ cup blueberry (50 g), ½ cup raspberry (60 g)"
Nutrient-Packed Colorful Super Salad,"3 tablespoons wole grain mustard, 2 tablespoons organic maple syrup, 1 tablespoon fresh ginger, grated, 4 cloves garlic, grated, 1 tablespoon sesame seed, toasted, ¼ teaspoon cayenne pepper, ¼ cup apple cider vinegar (60 mL), ¼ cup lemon juice (60 mL), ⅓ cup extra virgin olive oil (80 mL), kosher salt, to taste, black pepper, to taste, 2 cups lacinato kale (135 g), thinly sliced, 2 large carrots, peeled and grated, 2 cups broccoli floret (300 g), 2 cups red cabbage (200 g), thinly sliced, 1 red bell pepper, seeded and thinly sliced, 1 avocado, peeled and cubed, 1 cup walnut (100 g), chopped, ½ cup fresh parlsey (20 g), chopped"
Sheet Tray Roasted Mushroom Salad,"1 lb cremini mushroom (455 g), sliced, 1 lb shiitake mushroom (455 g), sliced, ⅓ cup extra-virgin olive oil (80 mL), plus 1/2 cup (120 ml), divided, kosher salt, to taste, freshly ground black pepper, to taste, 2 teaspoons dijon mustard, 1 tablespoon honey, ¼ cup lemon juice (60 mL), 1 cup frozen peas (150 g), 1 small shallot, thinly sliced (about ⅓ cup), 2 cloves garlic, minced, 1 lemon, zested (about 1 teaspoon), 1 cup loosely packed fresh parsley leaves (40 g), roughly chopped, 5 oz arugula (140 g), (about 6 cups), ½ cup shaved parmesan cheese (50 g), shaved"
Cheddar-Stuffed Biscuits,"2 cups bisquick (240 g), 4 tablespoons butter, ⅔ cup milk (160 mL), 1 teaspoon dried parsley, 1 cup shredded cheddar cheese (100 g), 8 cubes cheddar cheese, 2 tablespoons butter, melted, ½ teaspoon garlic powder, ½ teaspoon old bay seasoning"
Cran-Apple Crisp,"5 apples, diced, ½ lemon, juiced, 1 ½ cups cranberry (150 g), 2 tablespoons cornstarch, 3 tablespoons sugar, ¼ cup maple syrup (55 g), 1 teaspoon cinnamon, 1 cup rolled oats (100 g), ⅓ cup brown sugar (70 g), 3 tablespoons flour, 4 tablespoons butter, ½ teaspoon salt, ice cream, to taste"
Sheet-Pan Shakshuka Toast,"9 slices whole wheat bread, 1 tablespoon olive oil, 1 large white onion, diced, 2 red bell peppers, seeded and diced, 3 cloves garlic, chopped, 2 teaspoons salt, plus more taste, 1 teaspoon pepper, plus more to taste, 1 teaspoon cumin, 1 teaspoon paprika, ½ teaspoon cayenne, ½ teaspoon chili powder, 28 oz chopped tomato (795 g), 1 can, 9 large eggs, ½ cup fresh parsley (20 g), chopped, for garnish"
Make-Ahead Berry Oatmeal Cups,"1 cup milk (235 mL), ½ cup maple syrup (110 g), 2 eggs, 1 teaspoon vanilla extract, 1 ½ cups quick-cook oats (150 g), 1 cup granola (120 g), 1 teaspoon baking powder, 1 teaspoon cinnamon, 1 cup mixed berries (100 g)"
Almond Butter Energy Bites With Date & Coconut,"2 cups medjool date (340 g), pits removed, ½ cup roasted almond (70 g), ½ cup almond butter (120 g), ½ cup unsweetened shredded coconut (30 g), divided, 1 pinch salt"
Double-stuffed Sheet-Pan Pizza,"1 cup warm water (240 mL), 1 tablespoon sugar, 1 package active dry yeast, 3 cups flour (375 g), 1 teaspoon salt, optional, 3 cups shredded mozzarella cheese (300 g), olive oil, to taste, salt, to taste, pepper, to taste, string cheese, tomato sauce, topping of your choice"
Easy Apple Fritter Rings,"neutral oil, for frying, 2 apples, 1 cup all-purpose flour, 1 can ginger ale, ground cinnamon, for sprinkling, powdered sugar, for sprinkling"
Yogurt Granola Cups,"1 banana, 1 ½ cups rolled oats (120 g), ¼ cup honey (85 g), 1 teaspoon vanilla, 1 teaspoon cinnamon, salt, to taste, greek yogurt, strawberry, sliced, blueberry, mango, diced, pineapple, diced, kiwi, banana, sliced, dark chocolate chip"
Kickstarter Fire Avocado Toast (Aries),"½ avocado, kosher salt, to taste, ½ teaspoon hot sauce, 1 slice multigrain toast, ½ teaspoon red pepper flakes, 1 egg, sunny-side up"
Browned “Butter” Chocolate Chip Cookies,"3 oz chopped pecans, finely chopped, ¾ cup refined coconut oil, melted, ¾ cup dark brown sugar, ½ cup granulated sugar, ¼ cup unsweetened non-dairy milk, of choice, 1 teaspoon vanilla extract, 1 ½ cups all-purpose flour, ½ teaspoon baking soda, 1 ½ teaspoons kosher salt, 3.5 oz dark chocolate, chopped, ½ cup semisweet chocolate chunks"
Farro Salad With Cucumber And Yogurt-Dill Dressing,"1 ½ cups uncooked farro (255 g), 1 english cucumber, salt, to taste, 3 plum tomatoes, ½ cup chopped scallions (50 g), minced fresh parsley, for garnish, ¾ cup greek yogurt (215 g), ½ lemon, juiced, 2 tablespoons olive oil, 1 teaspoon pepper, 1 teaspoon minced fresh parsley, 1 teaspoon minced fresh dill"
Dark Chocolate Peanut Butter Cups,"12 oz dark chocolate (340 g), 7 tablespoons coconut oil, divided, 1 teaspoon vanilla extract, 1 cup peanut butter (240 g), or nut butter of choice, ¼ cup honey (85 g), hemp heart, for garnish, optional, muffin tin"
Cheesy Zucchini Sticks,"4 zucchinis, ⅓ cup grated parmesan cheese (35 g), 1 tablespoon garlic powder, 1 teaspoon pepper, ½ teaspoon red pepper flakes, ½ teaspoon salt, 1 egg, ⅓ cup cheddar cheese (35 g), ½ cup mozzarella cheese (50 g)"
Garlic Parmesan Cauliflower Bites,"1 head cauliflower, 2 eggs, 2 tablespoons parsley, chopped, 1 cup panko breadcrumbs (50 g), ¼ cup grated parmesan cheese (30 g), 2 teaspoons garlic salt, 2 teaspoons italian seasoning"
Baked Avocado Tacos,"½ cup wheat flour (60 g), ½ teaspoon salt, ¼ teaspoon pepper, 2 large eggs, 1 ½ cups whole wheat bread crumb (170 g), ½ teaspoon paprika, ½ teaspoon garlic powder, ½ teaspoon cumin, 2 avocados, ¾ cup plain yogurt (185 g), ¾ teaspoon salt, ½ teaspoon pepper, 3 cloves fresh garlic, finely minced, 1 lime, juiced, ½ cup green cabbage (50 g), finely sliced, ½ cup red cabbage (50 g), finely sliced, ½ cup shredded carrot (55 g), 1 pack corn tortilla"
Zucchini Wedges,"3 large zucchinis, 2 eggs, beaten, 2 cups italian breadcrumb (230 g), 1 teaspoon red pepper flakes, 1 teaspoon salt, ½ teaspoon pepper"
Chocolate Palmiers,"nonstick cooking spray, flour, for dusting, 8.6 oz puff pastry (245 g), 1 sheet, thawed if frozen, ½ cup chocolate hazelnut spread (150 g), 1 egg, beaten"
Banana Berry Nice Cream,"3 bananas, ½ cup frozen mixed berry (75 g), 1 teaspoon vanilla extract, ½ cup almond milk (120 mL)"
Sheet Pan Gnocchi,"16 oz shelf-stable gnocchi (450 g), 2 pt cherry tomatoes (805 g), ¼ cup olive oil (60 mL), 1 teaspoon kosher salt, ½ teaspoon freshly ground black pepper, ¼ teaspoon red pepper flakes, 3 fresh rosemary sprigs, 8 oz mozzarella pearl (225 g), 1 cup fresh basil leaves, roughly torn (40 g)"
Curly Fries,"2 russet potatoes, 3 tablespoons canola oil, ½ tablespoon salt, ½ tablespoon pepper, ½ tablespoon paprika, ½ tablespoon cumin, ½ tablespoon garlic powder, ½ tablespoon chili powder, ketchup, to taste"
Mac ‘n’ Cheese Breadsticks,"1 frozen macaroni and cheese dinner, 1 tube premade pizza dough, olive oil, for topping, parmesan cheese, for topping, italian seasoning, for topping"
Vanilla Black Tea Smoothie,"1 cup black tea (240 mL), ½ cup almond milk (120 mL), 1 tablespoon vanilla protein powder, ½ cup plain yogurt (120 g), 1 banana, sliced, 1 cup blueberry (100 g), 2 cups ice (280 g), sliced almond, for serving"
Roasted Fingerling Potatoes,"2 lb fingerling potato (905 g), 1 tablespoon olive oil, 2 teaspoons kosher salt, 1 teaspoon freshly ground black pepper, 2 sprigs fresh rosemary, stemmed"
Croquette Mozzarella Sticks,"2 lb russet potato (910 g), peeled and quartered, 2 cloves garlic, minced, 2 tablespoons fresh flat-leaf parsley, finely chopped, ½ cup grated parmesan cheese (55 g), plus more for garnish, 4 large eggs, beaten, divided, salt, to taste, black pepper, to taste, 12 sticks mozzarella cheese, halved crosswise, 1 cup all-purpose flour (125 g), 1 cup plain breadcrumbs (115 g), oil, for frying, marinara sauce, for serving, fresh parsley, chopped, for garnish"
Audrey Hepburn’s Spaghetti Al Pomodoro,"2 tablespoons extra virgin olive oil, 1 whole small onion, diced, 2 stalks celery, finely diced, 2 cloves garlic, minced, 1 large bunch fresh basil, washed, half of the leaves minced and half left whole, 28 oz canned whole peeled tomato (795 g), 2 cans, salt, to taste, 1 lb dried spathetti (455 g), ½ cup freshly grated parmigiano-reggiano cheese (55 g), 1 cup carrots (125 g), diced"
Mini Pumpkin Cheesecake Pies,"4 frozen pie crusts, defrosted, 8 oz cream cheese (225 g), softened, ½ cup pumpkin puree (110 g), ¼ cup brown sugar (55 g), 1 tablespoon maple syrup, 1 tablespoon graham cracker crumbs, ¼ teaspoon vanilla extract, ½ teaspoon pumpkin pie spice, 1 egg, beaten, ½ cup powdered sugar (80 g), ½ teaspoon vanilla extract, ¼ teaspoon pumpkin pie spice, 2 tablespoons milk, pumpkin cookie cutter"
Mushroom “Meat”balls,"neutral oil, as needed, 24 oz white mushrooms (680 g), finely chopped, 1 medium white onion, diced, 3 cloves garlic, minced, 1 cup whole wheat breadcrumbs (115 g), ½ cup quick-cooking oats (50 g), ¼ cup finely chopped fresh parsley (10 g), 2 tablespoons grated vegetarian Parmesan cheese, ½ teaspoon dried oregano, ½ teaspoon dried rosemary, ½ teaspoon dried thyme, ½ teaspoon kosher salt, ½ teaspoon freshly ground black pepper, ½ teaspoon cayenne, optional, 2 large eggs"
Brussels Sprouts Au Gratin,"3 tablespoons unsalted butter, divided, 1 small yellow onion, diced, 2 cloves garlic, minced, 3 tablespoons all-purpose flour, 1 cup milk (240 mL), warm, 1 cup vegetable stock (240 g), warm, 2 oz shredded gruyère cheese (55 g), 4 fl oz freshly grated parmesan cheese (115 g), divided, kosher salt, to taste, olive oil, for greasing, 1 lb brussels sprouts (455 g), trimmed, quartered"
