name,ingredients
Za’atar Chicken And Rice Pilaf,"5 lb whole chicken (2 ¼ kg), 1 tablespoon whole black peppercorn, 1 tablespoon fennel seeds, 1 tablespoon coriander seed, 4 qt water (4 L), divided, 4 sprigs fresh oregano, 4 sprigs fresh thyme, 3 dried bay leaves, ½ cup kosher salt (120 g), ½ cup dark brown sugar (110 g), packed, ¼ cup soy sauce (60 mL), or tamari, 1 oz lemon peel (30 g), chopped, 1 oz garlic (30 g), chopped, 3 tablespoons canola oil, or other neutral oil, 8 tablespoons unsalted butter, cut into, 1 teaspoon kosher salt, 2 teaspoons za'atar, 2 cups chicken stock (480 mL), 1 tablespoon unsalted butter, 2 garlics, halved lengthwise, ½ cup fideo (75 g), broken vermicelli noodles, 1 ½ cups white basmati rice (300 g), za'atar oil, ¼ cup olive oil (60 mL), 1 ½ teaspoons za'atar, ¼ teaspoon kosher salt, 2 tablespoons fresh flat-leaf parsley, 1 lemon, cut into 8 wedges"
Roasted Spatchcock Chicken And Giblet Gravy,"nonstick cooking spray, for greasing, 4 lb whole air-chilled chicken with giblets (1.8 g), 4 tablespoons clarified butter, room temperature, 1 teaspoon ground turmeric, 2 teaspoons dried oregano, 2 teaspoons onion powder, 2 teaspoons garlic powder, 2 teaspoons ground black pepper, 4 teaspoons kosher salt, (1 teaspoon per pound of chicken), water, as needed, 3 tablespoons unsalted butter, 1 medium yellow onion, chopped, 4 cloves garlic, chopped, 3 tablespoons unbleached all-purpose flour, 2 cups chicken stock (480 mL), 2 tablespoons worcestershire sauce, 2 bay leaves, kosher salt, to taste, freshly ground black pepper, to taste"
Upside-Down Puff Pastry Costco Chicken Bake,"1 ½ cups shredded rotisserie chicken (190 g), ¾ cup shredded mozzarella cheese (75 g), divided, 3 tablespoons grated parmesan cheese, divided, plus more for garnish, freshly ground black pepper, to taste, ½ cup caesar dressing (120 g), divided, plus more for garnish, 4 strips bacon, cooked and finely chopped, 1 sheet frozen puff pastry, thawed, cut into 4 squares, minced fresh chive, for garnish (optional)"
Braised Short Rib Ragu,"4 lb short rib (1.8 kg), salt, to taste, pepper, to taste, 2 tablespoons oil, 1 ½ cups onion (225 g), chopped, 1 cup carrot (120 g), chopped, 1 cup celery (225 g), chopped, 2 cups red wine (470 mL), 2 tablespoons garlic, chopped, 2 sprigs fresh rosemary, 2 tablespoons tomato paste, 2 cups beef broth (470 mL), 28 oz tomato (795 g), 1 can, 1 dried bay leaf, fresh parsley, for garnish, grated pecorino romano, for garnish"
Savoury Tomato & Chicken Lasagna,"4 large beefsteak tomatoes,  or heirloom tomatoes (about 1½ pounds), sliced into ¼-inch (6 mm) rounds, ¼ cup olive oil (60 mL), plus 3 tablespoons, divided, 2 tablespoons McCormick® Savoury Spice Blend, divided, plus 1 teaspoon, 1 teaspoon kosher salt, 16 oz whole milk ricotta cheese (450 g), 2 large eggs, beaten, 8 lasagna noodles, no boil, 2 ½ cups shredded chicken (310 g), loosely packed, 2 cups shredded mozzarella cheese (200 g), divided"
Muffin Tin Meatloaf,"1 tablespoon olive oil, plus more for greasing, 1 small yellow onion, diced, 1 clove garlic, minced, ¾ cup panko breadcrumbs (35 g), ½ cup whole milk (120 mL), 1 lb ground beef (455 g), 1 large egg, beaten, ¼ cup fresh parsley (10 g), finely chopped, 1 teaspoon worcestershire sauce, 2 teaspoons kosher salt, ½ teaspoon freshly ground black pepper, 2 tablespoons ketchup"
Seared New York Strip Steak,"2 new york strip steaks, room temperature (1 in thick 2.5 cm), kosher salt, to taste, freshly ground black pepper, to taste, 1 tablespoon canola oil, 3 tablespoons unsalted butter, cold, 1 shallot, thinly sliced, 3 garlic cloves, smashed, 3 sprigs fresh thyme"
One-Pan Drunken Noodles,"14 oz wide rice noodles (420 g), 4 cloves garlic, minced, 1 fresh ginger, minced 2 in (5 cm), 1 thai chili, thinly sliced, 1 tablespoon McCormick® white pepper, 2 tablespoons honey, 2 tablespoons light soy sauce, 2 tablespoons dark soy sauce, 3 tablespoons oyster sauce, 3 tablespoons hoisin sauce, 2 tablespoons fish sauce, 1 tablespoon sesame oil, ¼ cup vegetable oil (60 mL), divided, 8 oz chicken breast (225 g), thinly sliced crosswise, ½ medium white onion, thinly sliced, ½ medium carrot, cut 1/8 in thick on the bias (3mm), 1 red bell pepper, cut into 1/4 (6 mm) strips, 1 bunch scallion, cut into 2 in (5 cm) pieces, 1 can baby corn, drained halved lengthwise, 20 leaves fresh thai basil, wok, wok spatula"
Maple Hazelnut Squash And Sausage Stuffing,"2 lb acorn squash (910 g), seeded and chopped, salt, to taste, pepper, to taste, 2 tablespoons maple syrup, ¼ cup olive oil (60 g), divided, 1 large white onion, chopped, 4 stalks celery, chopped, 1 small fennel bulb, chopped, 5 cloves garlic, minced, 2 lb breakfast sausage (910 g), casing removed, 2 tablespoons fresh sage, chopped, 1 lb bread (455 g), day-old, cubed, ½ cup dried cranberries (60 g), ½ cup hazelnut (60 g), toasted, chopped, 5 large eggs, beaten, 1 cup chicken broth (240 g)"
Buffalo Ranch Chicken Fries,"1 lb boneless skinless chicken breast (455 g), 1 ½ teaspoons kosher salt, divided, plus more to taste, ¼ teaspoon freshly ground black pepper, ½ cup all purpose flour (65 g), 1 teaspoon garlic powder, 2 large eggs, 2 tablespoons Frank’s® RedHot Buffalo ‘N Ranch Thick Sauce, plus more for dipping, 2 cups panko breadcrumbs (230 g), ¾ cup neutral oil (180 mL), fresh parsley, chopped, for garnish"
Maggi Fried Chicken Sandwich,"1 packet masala-flavored Maggi® noodle packet, 2 tablespoons all purpose flour, 1 large egg, 1 chicken breast, thin, kosher salt, to taste, ¼ cup canola oil (60 mL), 2 slices white bread, toasted, 1 cup shredded green cabbage (100 g), 2 tablespoons red onion, thinly sliced, ¼ teaspoon fresh ginger, grated, 1 ½ teaspoons fresh lime juice, 1 tablespoon olive oil, 1 tablespoon fresh cilantro, chopped, 2 tablespoons mayonnaise, 1 pinch cayenne"
Chickpea Garlic “Meat”balls,"water, or cooking oil, 1 small onion, diced, 4 cloves garlic, minced, 15.5 oz chickpeas (440 g), 1 can, rinsed and drained, ½ cup whole wheat breadcrumbs (60 g), 2 teaspoons fresh parsley, chopped, 1 teaspoon dried oregano, ½ teaspoon salt, ½ teaspoon pepper, ½ teaspoon red pepper flakes, optional, 1 egg"
Cheesy Wonton Nachos,"1 tablespoon vegetable oil, ¼ cup white onion (40 g), diced, 2 garlics, minced, ½ lb ground beef (225 g), 80-85% lean, 1 teaspoon ground cumin, 1 teaspoon chili powder, ½ teaspoon dried oregano, 1 teaspoon kosher salt, ½ teaspoon freshly ground black pepper, 12 oz pickled jalapenos (345 g), canned, drained, liquid reserved, 8 oz american cheese block (225 g), cut into small cubes, 32 square wonton wrappers, 1/2 inch (1 1/4 cm), 1 large egg, beaten, vegetable oil, for frying, kosher salt, to taste, 2 cups shredded cheddar cheese (200 g), 15 oz black beans (425 g), canned, drained and rinsed, 12 oz pickled jalapenos (345 g), canned, thinly sliced, ½ small red onion, diced, 1 medium tomato, diced, sour cream, to taste, 1 avocado, sliced, fresh cilantro, chopped, to taste, lime wedge, for garnish"
Garlic Basil Grilled Chicken Pizza Sliders,"nonstick cooking spray, for greasing, 3 boneless, skinless chicken thighs, 1 teaspoon kosher salt, 1 teaspoon freshly ground black pepper, 1 package slider rolls, 12 count, 1 cup shredded italian cheese blend (100 g), 1 cup marinara sauce (235 g), 4 oz pepperoni (110 g), sliced, ½ teaspoon red pepper flakes, ½ teaspoon dried Italian seasoning, 2 cloves garlic, minced, 2 tablespoons unsalted butter, 2 fresh basil leaves, chopped"
Sweet And Sour Chicken Lettuce Cups,"2 boneless, skinless chicken breasts, 2 teaspoons salt, plus more to taste, 2 teaspoons black peppercorn, ½ medium sweet onion, halved, ½ medium sweet onion, diced, 6 cloves garlic, divided, 4 whole and 2 minced, 2 bay leaves, 6 cups water (1.4 L), 1 tablespoon oil, ¼ cup low sodium soy sauce (60 mL), ¼ cup honey (85 mL), ½ cup lime juice (80 mL), 4 large leaves romaine lettuce, for serving, ¼ cup scallion (25 g), sliced"
Turkey Chili Quinoa Bowl,"4 tablespoons olive oil, divided, 1 lb ground turkey (455 g), 1 scallion, thinly sliced, white and light green parts separated from dark green parts, 2 large carrots, cut into 1/4 in (6 mm) pieces, 1 cup sweet potato (200 g), peeled, cut into 1/4 in (6 mm) pieces, 1 red bell pepper, seeded and diced, 1 can diced tomato, 1 packet McCormick® Chili Seasoning Mix, 2 cups vegetable broth (480 mL), 1 teaspoon kosher salt, 1 can great northern or cannellini beans, drained and rinsed, ½ cup shredded red cabbage (50 g), 1 tablespoon apple cider vinegar, ¼ teaspoon kosher salt, 1 ripe avocado, 2 tablespoons fresh cilantro leaves, ¼ cup plain greek yogurt (60 g), 1 lime, juiced, ½ teaspoon kosher salt, 2 cups quinoa (225 g), cooked, 2 tablespoons fresh cilantro"
Instant Pot Lasagna,"½ lb ground beef (225 g), 1 medium white onion, diced, 4 cloves garlic, minced, 1 teaspoon kosher salt, 2 teaspoons dried oregano, ½ teaspoon red pepper flakes, 2 cups marinara sauce (520 g), 1 cup whole milk ricotta cheese (250 g), 1 ½ cups low-moisture mozzarella (150 g), divided, ¾ cup grated parmesan cheese (80 g), divided, 1 cup fresh parsley (35 g), minced, loosely packed, 1 large egg, beaten, 1 teaspoon olive oil, 10 lasagna noodles, uncooked, 1 cup water (240 mL), instant pot, springform pan, 7 inch (17 cm)"
Grilled Cheese & Candied Maple Bacon Skewers,"4 sourdough bread slices, 2 tablespoons unsalted butter, 4 cheddar cheese slices, 8 bacon strips, ½ cup maple syrup, ⅓ cup brown sugar, black pepper, to taste"
20-Minute Crispy Pork Dumplings,"⅓ cup napa cabbage (35 g), finely chopped, ½ lb ground pork (225 g), 1 tablespoon grated fresh ginger, 2 scallions, thinly sliced, 1 teaspoon low sodium soy sauce, 1 tablespoon dark soy sauce, 2 teaspoons sesame oil, 1 teaspoon shaoxing wine, 2 teaspoons cornstarch, ½ large egg, beaten, kosher salt, all purpose flour, for dusting, 24 dumpling wrappers, 6 tablespoons water, divided, plus more for sealing dumplings, 1 tablespoon vegetable oil, 1 teaspoon chile crisp, 2 tablespoons low sodium soy sauce, 2 tablespoons black vinegar, ½ teaspoon sesame oil, 1 teaspoon brown sugar, 1 teaspoon grated fresh ginger, 1 scallion, thinly sliced, toasted sesame seed"
Bacon And Roasted Garlic Mac & Cheese,"16 oz elbow pasta (450 g), 8 oz hickory smoked thick cut bacon (225 g), sliced in bite sized pieces, 2 cloves garlic, minced, dried basil, to taste for seasoning pasta and garnish, 2 tablespoons butter, 1 cup heavy cream (240 g), 8 oz pepper jack cheese (225 g), Boar's Head, shredded, 10 oz sharp cheddar cheese (285 g), shredded, 8 oz Muenster Cheese (225 g), shredded, red pepper flake, garnish"
Pad See Ew,"1 lb protein of choice (425 g), such as beef, chicken, or tofu, 2 tablespoons oyster sauce, 3 tablespoons soy sauce, 1 tablespoon dark soy sauce, 1 ½ teaspoons ground white pepper, 1 tablespoon sugar, 2 tablespoons cornstarch, 3 tablespoons oyster sauce, 2 tablespoons sugar, 1 teaspoon ground white pepper, 3 tablespoons dark soy sauce, 1 tablespoon soy sauce, ½ white onion, sliced, 5 garlic cloves, minced, 2 cups Chinese broccoli (150 g), 12 oz fresh rice noodles (300 g), or 1 12-ounce package of dried rice noodles, 2 large eggs, beaten"
Super Easy No Fry Buffalo Wings And Blue Cheese Dressing,"2 lb chicken wings (910 g), cut at the joints, 1 teaspoon baking soda, ½ teaspoon granulated garlic, ½ teaspoon salt, 1 tablespoon grapeseed oil, black pepper, 2 cups water (500 g), 100%, 1 tablespoon salt, 1%, 1 teaspoon sugar, 1 teaspoon black peppercorn, 5 cloves garlic, crushed, 1 cup Frank’s Red Hot® Sauce (240 mL), 4 tablespoons butter, 3 oz blue cheese (85 g), 2 tablespoons Kewpie Mayo, ½ cup yogurt (120 g), 1 bunch chives, sliced, 1 tablespoon dill, dried or fresh, water, (to consistency), salt, black pepper"
Homemade Broccoli Cheese Soup,"3 ½ cups shredded cheddar cheese (350 g), 1 cup shredded parmesan cheese (110 g), 1 tablespoon cornstarch, ¼ teaspoon cayenne pepper, ½ clove garlic, 3 cups milk (710 mL), 1 cup chicken stock (240 mL), 1 cup broccoli (250 g), finely chopped, 1 baguette"
Fall Harvest Pot Pie Skillet,"2 tablespoons unsalted butter, 1 leek, white and light green parts only, chopped, 2 cloves garlic, minced, 1 ½ cups butternut squash (300 g), cut into 1/2 (1.2 cm), ½ cup carrot (60 g), diced, ½ cup gold potato (100 g), cut into 1/2 (1.2 cm) cubes, ½ teaspoon kosher salt, plus more to taste, ¼ teaspoon freshly ground black pepper, plus more to taste, 1 ½ cups chicken broth (360 mL), ½ cup brussels sprouts (50 g), 1 can Campbell’s® Cream of Chicken Soup, 1 tablespoon fresh thyme, chopped, ½ tablespoon fresh sage, chopped, ¼ cup heavy cream (60 mL), 1 ½ tablespoons parmesan cheese, finely grated, 1 cup cooked chicken (200 g), cut into 1/2 in cubes, 1 sheet puff pastry, thawed, 1 large egg, 1 teaspoon water"
Jerk Chicken Wings,"1 small yellow onion, quartered, 2 cloves garlic, 1 fresh ginger, peeled, 1 medium jalapeno, halved and seeded, 2 ½ tablespoons brown sugar, 1 tablespoon fresh thyme leaf, 2 ½ teaspoons kosher salt, 2 teaspoons freshly ground black pepper, 1 teaspoon ground allspice, ½ teaspoon ground nutmeg, ½ teaspoon ground cinnamon, ½ teaspoon cayenne pepper, ¼ teaspoon ground cloves, ½ cup olive oil (120 mL), ¼ cup Guinness® Extra Stout (65 g), plus more for serving, ¼ cup orange juice (60 mL), ¼ cup lime juice (60 mL), 4 lb chicken wings (1.7 kg), broken down into drumettes and flats"
Sloppy Joe On A Stick,"1 tablespoon vegetable oil, ½ medium yellow onion, diced, 2 cloves garlic, minced, 1 lb ground beef (455 g), 1 ½ teaspoons kosher salt, ½ teaspoon pepper, ½ teaspoon mustard powder, ¾ cup ketchup (180 mL), 1 teaspoon worcestershire sauce, 4 frozen puff pastries, thawed for 30-40 minutes, 2 large eggs, beaten, 1 cup shredded cheddar cheese (100 g), green onion, thinly sliced, sour cream, wavy potato chip, pickle, 18 wooden ice pop sticks, 6 in (15 cm)"
Meatball Lasagna Bombs,"1 tablespoon olive oil, yellow onion, chopped, 3 cloves garlic, minced, 28 oz crushed tomato (795 g), 2 cans, 1 ½ tablespoons salt, 1 teaspoon pepper, 2 sprigs fresh basil, ½ cup bread crumbs (55 g), ½ cup milk (120 mL), 1 egg, ½ cup grated parmesan cheese (55 g), 2 teaspoons salt, ½ teaspoon pepper, 1 lb ground beef (455 g), ½ cup onion (75 g), minced, 24 lasagna noodles, cooked 2 minutes less than package instructions, 16 oz ricotta cheese (455 g), 12 sheets mozzarella cheese, sliced in half, fresh parsley, for garnish"
Garlic Parmesan Potato Stackers,"10 russet potatoes, ¼ cup melted butter, ¼ cup heavy cream, 1 ½ cups shredded parmesan cheese (165 g), 1 tablespoon garlic powder, 1 teaspoon salt, 1 teaspoon pepper, nonstick cooking spray, for greasing, sour cream, for serving"
The Ballybrack Wrap,"1 chicken breast, 1 chipolata sausage, 2 slices edam cheese, 2 slices bacon, halved, or 3-4 streaky bacon slices, ½ teaspoon paprika, smoked is good too!, ½ teaspoon garlic granules, ½ teaspoon pepper, 1 pinch salt"
Cubano Panini Sandwich,"1 loaf french bread, 16 in (40 cm) long 5 in (12 cm) wide, ¼ cup yellow mustard (60 g), 10 slices swiss cheese, 2 dill pickles, sliced lengthwise, 10 slices honey ham, 1 ½ cups pulled pork (225 g)"
1-Hour Noodles (Zha Jiang Mian),"2 tablespoons vegetable oil, plus 1 teaspoon, divided, 1 tablespoon garlic, plus 1 teaspoon minced, divided, 1 tablespoon fresh ginger, minced, 1 tablespoon shallot, minced, 4 oz ground pork (115 g), 80/20, 1 tablespoon soy bean paste, fermented, 1 tablespoon sweet bean sauce, 1 teaspoon dark soy sauce, ¼ cup cornstarch slurry (60 mL), 8 teaspoons cornstarch mixed with 4 teaspoons water, 1 large egg, beaten, ⅔ lb fresh noodles (360 g), of choice, 1 persian cucumber, thinly sliced, ½ cup fresh cilantro leaves (20 g)"
Japanese-Style Fried Chicken Rice Burger,"2 chicken thighs, 1 tablespoon soy sauce, ½ teaspoon mirin, ½ teaspoon garlic, ½ teaspoon ginger, 2 tablespoons flour, 2 tablespoons potato starch, 3 tablespoons mayonnaise, ½ tablespoon honey, 1 teaspoon japanese mustard, ½ tablespoon miso, 1 ½ cups rice (300 g)"
Corned Beef Hash,"2 qt water (1.8 L), 2 cups kosher salt (480 g), 1 cup brown sugar (220 g), 2 teaspoons pink curing salt, 5 cloves garlic, crushed, 1 fresh ginger, 2 in (5 cm) piece, sliced, 1 cinnamon stick, broken into pieces, 3 bay leaves, crumbled, 1 tablespoon mustard seed, 1 tablespoon black peppercorn, 8 whole allspice berries, 12 juniper berries, 8 whole cloves, 2 lb ice (910 g), 5 lb beef brisket (2.2 kg), trimmed, 1 large yellow onion, chopped, 3 celery stalks, chopped, 2 large carrots, chopped, ginger beer, 2 bottles, dark extra-stout beer, 2 bottles, 1 tablespoon unsalted butter, 2 lb russet potato (910 g), peeled and small-diced, 1 medium yellow onion, diced, kosher salt, to taste, freshly ground black pepper, to taste, 1 lb corned beef (455 g), diced into 1/4in (6 mm)
in pieces, 4 cloves garlic, minced, 1 teaspoon paprika, 1 tablespoon worcestershire sauce, 4 large eggs, fried sunny-side up, fresh chive, for garnish, thinly sliced"
Japanese Fried Chicken Bento,"½ lb boneless, skinless chicken thighs (250 g), 1 teaspoon curry powder, 1 teaspoon sugar, ½ garlic, grated, ½ ginger, grated, 1 tablespoon soy sauce, 1 tablespoon sake, 4 tablespoons flour, 4 tablespoons potato starch"
Giant Spaghetti-Stuffed Meatball,"1 lb hot italian sausage (455 g), 1 lb ground beef (455 g), 1 cup seasoned breadcrumb (115 g), ⅓ cup fresh parsley (10 g), 2 teaspoons salt, 1 teaspoon black pepper, 1 teaspoon garlic powder, 1 teaspoon onion powder, ⅓ cup shredded parmesan cheese (35 g), 2 eggs, ½ cup milk (120 mL), ½ cup shredded mozzarella cheese (100 g), ⅓ lb spaghetti (150 g), cooked al dente, with sauce, marinara sauce, to serve, shredded parmesan cheese, to serve, fresh basil, to serve"
Garlic Steak And Potato Skewers,"1 lb sirloin steak (500 g), cut into 1-inch (2 1/2cm) cubes, 2 cloves garlic cloves, crushed, 2 teaspoons salt, 2 teaspoons pepper, ⅔ lb new potato (300 g), cooked and halved, 1 red onion, chopped, 6 skewers bamboo skewer, soaked in water"
Chicken Tacos With Pineapple Salsa,"1 cup fresh pineapple (150 g), diced, 1 cup diced tomato (220 g), core and pulp removed before dicing, 1 cup orange bell pepper (100 g), ⅓ cup fresh cilantro (10 g), chopped, ¼ cup red onion (35 g), chopped, 1 jalapeño, optional, diced, 3 tablespoons fresh lime juice, ¼ teaspoon kosher salt, plus more to taste, ¼ teaspoon freshly ground black pepper, ½ cup sour cream (120 g), 8 corn tortillas, warmed, 2 cups shredded red cabbage (200 g), 1 packet Freshness Guaranteed Antibiotic Free Rotisserie Chicken, 2 avocados, peeled, pitted, halved, and sliced into ¼-inch thick half-moons"
