name,ingredients
Brownie Batter Pancakes,"1 box brownie mix, 1 ½ cups all purpose flour (185 g), 2 teaspoons baking powder, 1 cup milk (240 mL), ¼ cup unsalted butter (55 g), melted and cooled, 2 large eggs, yolks and whites separated, chocolate syrup, strawberry, sliced, whipped cream, sprinkles"
No-Bake Mint Chip Cookies,"2 cups sweetened coconut flakes (75 g), ½ cup coconut cream (120 mL), 1 tablespoon maple syrup, 1 teaspoon mint extract, 2 drops green food coloring, ¼ cup mini chocolate chips (45 g), plus more for topping, 1 cup dark chocolate chip (175 g), 2 tablespoons coconut oil"
Grilled Pizza,"1 lb pizza dough (455 g), 2 tablespoons olive oil, divided, ½ cup tomato sauce (130 g), ½ cup mozzarella cheese (50 g), 1 sprig fresh basil leaves, for garnish"
Holiday Spiced Cider,"1 orange, 2 teaspoons whole clove, 1 apple, 1 teaspoon whole allspice, 4 cinnamon sticks, 1 gal apple cider (4 L), ½ cup brown sugar (110 g), 1 teaspoon nutmeg, whiskey, or rum, optional"
Apple Cinnamon Steel-cut Oatmeal,"2 cups steel-cut oat (200 g), 1 teaspoon cinnamon, 1 teaspoon salt, ¼ cup maple syrup (55 g), 4 apples, peeled, cored, cut into ½-inch (1-cm) pieces, 3 cups water (710 mL), 3 cups milk (710 mL), or milk alternative, chopped nut, to serve"
Homemade Croutons,"4 slices bread, stale and cubed, 1 tablespoon olive oil, 1 teaspoon salt, 1 teaspoon garlic powder, 1 teaspoon dried oregano"
Banoffee Cookies,"1 banana, 3 tablespoons toffee sauce, ¾ cup brown sugar (150 g), ½ cup butter (100 g), 2 eggs, 1 teaspoon vanilla extract, 1 cup plain flour (125 g), 1 teaspoon baking powder, ½ teaspoon salt, ⅔ cup chocolate chips (100 g)"
Bell Pepper Rings,"nonstick cooking spray, optional, 3 bell peppers, 1 cup whole wheat breadcrumbs (115 g), or panko bread crumbs (50 g), ½ cup grated parmesan cheese (55 g), 2 teaspoons garlic powder, 1 teaspoon paprika, 1 teaspoon dried oregano, 1 teaspoon dried basil, 1 teaspoon salt, ½ teaspoon pepper, 3 eggs, beaten, 1 cup all-purpose flour (125 g), dipping sauce, of your choice, optional"
Veggie-Packed Tomato Sauce,"olive oil, to saute vegetables, 2 cups carrot (240 g), chopped, 4 cups onion (600 g), chopped, 2 cups red bell pepper (200 g), chopped, 2 cups celery (450 g), chopped, 5 cloves garlic, sliced, 2 tablespoons dried oregano, 2 tablespoons dried basil, 1 ½ cups tomato paste (340 g), 8 cups whole peeled tomato (1 kg), 2 cups water (480 mL), salt, to taste, pepper, to taste"
Roasted Vegetables,"1 ½ lb brussels sprouts (680 g), halved, 2 pears, cored and sliced into wedges, ½ cup yellow onion (75 g), finely chopped, 2 tablespoons olive oil, salt, to taste, pepper, to taste, 4 lemon wedges, 1 tablespoon honey, ¼ cup dried cranberry (30 g)"
How To Make Perfect Churros Every Time,"canola oil, ½ cup water (120 mL), ½ cup milk (120 mL), ½ cup sugar (100 g), divided, plus 1 tablespoon, 1 teaspoon kosher salt, ½ stick unsalted butter, ½ vanilla bean, seeds scraped, 1 cup all purpose flour (125 g), 3 large eggs, 1 teaspoon ground ceylon cinnamon, 6 oz semisweet chocolate chip (175 g), ½ cup heavy cream (120 mL), ⅛ teaspoon cayenne, ¼ teaspoon ground ceylon cinnamon"
Coconut Lime Cauliflower Rice,"1 head cauliflower, chopped, 1 tablespoon coconut  oil, or preferred cooking oil, ¼ cup coconut milk (60 mL), 1 tablespoon lime juice, 1 lime, zested, fresh cilantro, for garnish"
Homemade Whole Wheat Pastry Tarts,"2 cups whole wheat flour (260 g), plus more for dusting, 2 tablespoons coconut sugar, 1 teaspoon salt, ½ cup butter (115 g), cold, cubed, 7 tablespoons ice water, 1 cup strawberry (150 g), diced, 1 cup blueberry (100 g), 2 tablespoons coconut sugar, 1 egg, beaten, 1 cup powdered sugar (120 g), ½ teaspoon vanilla extract, 1 teaspoon milk, of choice"
Sour Cream And Onion Mozzarella Sticks,"3 cups sour cream and onion-flavoured crisps (100 g), crushed, 2 tablespoons plain flour, 1 teaspoon paprika, 1 teaspoon onion salt, 2 teaspoons dried chive, plus more for serving, 2 eggs, 6 sticks string cheese, oil, for frying"
Berry Almond Oatmeal Bake,"2 cups milk (470 mL), 2 eggs, 1 tablespoon vanilla extract, 1 tablespoon butter, melted, 2 cups quick-cook oats (200 g), 2 tablespoons brown sugar, 1 teaspoon cinnamon, 1 teaspoon baking powder, ½ teaspoon salt, 2 cups mixed berries (200 g), divided, ½ cup sliced almonds (20 g), honey, as needed"
Going Solo: 2 Crepe Crepe-Cakes,"⅔ cup plain flour (45 g), 1 teaspoon cocoa powder, 1 egg, 1 tablespoon butter (10 g), melted, ½ cup milk (100 mL), ¾ cup strawberry (150 g), 1 cup double cream (200 mL), 4 tablespoons chocolate hazelnut spread, 1 teaspoon roasted crushed hazelnut"
Cashew Mac And Peas,"2 yellow potatoes, peeled and cubed, 1 medium carrot, peeled and cut into 1-inch (2 cm) pieces, 1 onion, peeled and quartered, ½ cup cashews (65 g), 1 teaspoon salt, 1 teaspoon garlic powder, 1 teaspoon onion powder, 2 tablespoons nutritional yeast, 16 oz macaroni (455 g), cooked, 2 cups green pea (300 g), paprika, to taste"
Falafel Sliders,"15 oz chickpeas (425 g), 2 cans, drained and rinsed, 1 cup red onion (150 g), diced, ½ cup fresh parsley (15 g), 1 cup all-purpose flour (125 g), 4 cloves garlic, 1 tablespoon lemon juice, 2 teaspoons cumin, 2 teaspoons coriander, 1 teaspoon salt, ½ teaspoon pepper, olive oil, for greasing, ⅔ cup chickpeas (135 g), 2 avocados, ¼ cup olive oil (60 mL), 2 cloves garlic, 2 tablespoons lemon juice, ¾ teaspoon salt, ¼ teaspoon pepper, ½ cup tahini (250 g), ⅓ cup water (80 mL), 1 clove garlic, minced, 1 tablespoon lemon juice, ½ teaspoon salt, 12 slider buns, 12 slices tomato, sliced"
Tomato Butter Sauce,"2 tablespoons unsalted butter, 1 jar Prego® Traditional Italian Sauce, ½ cup heavy cream (120 mL), 16 oz dried pasta (450 g)"
Ricotta And Apple Toast,"1 slice bread, toasted, ricotta cheese, to taste, ¼ apple, sliced, honey, to taste"
Apple Fruit Rollers,"2 green apples, peeled and diced, 2 tablespoons honey"
Semi-Homemade Veggie-Packed Pot Pie 2 Ways,"2 tablespoons oil, 1 yellow onion, diced, 3 large carrots, sliced, 2 cloves garlic, minced, 3 ribs celery, sliced, 2 cups mushroom (150 g), sliced, salt, to taste, pepper, to taste, 1 tablespoon italian seasoning, ¼ cup all-purpose flour (30 g), or arrowroot, plus more as needed, 2 tablespoons lemon juice, 1 cup vegetable broth (240 mL), 2 cups almond milk (480 mL), 2 cups broccoli floret (300 g), 2 cups rotisserie chicken (250 g), heaping amount, shredded, 2 crusts pie crust, 1 store-bought package or 1 package of store-bought biscuit dough (6 biscuits), 1 small egg, beaten"
Banana Bread Cake Truffles,"nonstick cooking spray, for greasing, 3 ripe bananas, ⅔ stick unsalted butter, melted, ½ cup granulated sugar (100 g), 1 large egg, beaten, 1 teaspoon vanilla extract, 1 teaspoon baking soda, 1 teaspoon kosher salt, 1 ½ cups all purpose flour (185 g), ½ stick unsalted butter, softened, 4 oz cream cheese (115 g), softened, ¾ cup powdered sugar (90 g), sifted, 1 teaspoon vanilla extract, 2 cups dark chocolate chip (350 g), 3 tablespoons coconut oil, 36 banana chips"
Halloween Layered Dip,"16 oz refried beans (450 g), ½ cup salsa (130 g), 1 cup guacamole (235 g), ½ cup sour cream (115 g), shredded lettuce, diced tomato, ¼ cup sliced black olives (45 g), tortilla chip"
Cookie Fruit Pizzas,"8 oz cream cheese (225 g), ½ cup powdered sugar (80 g), 1 teaspoon vanilla extract, 12 sugar cookies, 2 cups mixed fruit (230 g), chopped"
Instant Pot Crème Brûlée,"7 large egg yolks, 6 tablespoons granulated sugar, plus 6 teaspoons, divided, 2 cups heavy cream (480 mL), 1 ½ teaspoons vanilla extract, ½ teaspoon kosher salt, 1 cup water (240 mL), fresh berry, for garnish"
Blueberry Curd Tart,"1 cup walnut (100 g), 1 cup all-purpose flour (125 g), ½ cup powdered sugar (60 g), ½ teaspoon cinnamon, ½ teaspoon salt, 8 tablespoons unsalted butter, 1 stick, melted, 1 ½ cups blueberry (150 g), 1 tablespoon water, 2 large eggs, 2 large egg yolks, ¾ cup granulated sugar (150 g), ½ cup lemon juice (120 mL), 2 teaspoons corn starch, 3 tablespoons unsalted butter, cubed, 3 tablespoons extra virgin olive oil, 8 kiwis, skins removed"
Nut-Free Macarons,"2 large egg whites, 4 tablespoons granulated sugar, plus 1/2 teaspoon, ½ cup all purpose flour (65 g), ½ cup powdered sugar (55 g), ½ teaspoon vanilla extract, gel food coloring, optional, buttercream frosting, or any frosting of your choice"
Gingerbread Dutch Baby Pancake,"½ cup flour (70 g), ¾ cup milk (180 mL), 1 tablespoon brown sugar, 2 teaspoons ground ginger, 1 teaspoon ground cinnamon, ½ teaspoon ground nutmeg, ½ tablespoon golden syrup, 3 eggs, 3 tablespoons butter, icing sugar, to coat, maple syrup, to coat"
Carrot Bacon,"1 large carrot, 1 tablespoon olive oil, salt, to taste, pepper, to taste"
Bell Pepper And Kale Frittata,"4 large eggs, ½ cup milk (120 mL), olive oil, drizzle, ½ cup kale (35 g), chopped, ⅓ cup bell pepper (35 g), diced, salt, to taste, pepper, to taste, ¼ cup feta cheese (25 g), crumbled"
Eccentric Avocado Toast (Aquarius),"½ avocado, kosher salt, to taste, 1 teaspoon lemon juice, 1 slice multigrain toast, ½ banana, sliced, honey, drizzle"
South African-Style Grilled Cheese (Braaibroodjie),"1 tablespoon vegetable oil, or neutral oil of choice, 1 large yellow onion, thinly sliced, 2 small roma tomatoes, thinly sliced, 1 clove garlic, minced, kosher salt, to taste, freshly ground black pepper, to taste, 4 slices white bread, 4 tablespoons salted butter, plus more for cooking, 2 tablespoons mango chutney, 8 oz shredded gruyère cheese (225 g)"
Classic French Fries,"canola oil, for frying, 1 large idaho potato, kosher salt, to taste, freshly ground black pepper, to taste"
Meatless Meatball Sliders,"8 oz cremini mushroom (225 g), finely chopped, 15 oz cannellini bean (425 g), 1 can, drained and rinsed, 1 small yellow onion, finely chopped, 1 ¼ cups bread crumbs (145 g), ½ cup fresh parsley (20 g), finely chopped, divided, plus 1 teaspoon, 3 cloves garlic, minced, 1 teaspoon dried rosemary, 1 teaspoon vegan worcestershire sauce, 1 tablespoon soy sauce, ¼ teaspoon ground nutmeg, ½ teaspoon liquid smoke, 1 teaspoon salt, 1 teaspoon pepper, 1 tablespoon canola oil, 1 cup marinara sauce (260 g), 12 dinner rolls, or hawaiian sweet rolls, 1 cup shredded mozzarella cheese (100 g), 2 tablespoons melted butter, 1 teaspoon shredded vegetarian parmesan cheese"
Leftover Mashed Potato Donuts,"3 ¼ cups all purpose flour (405 g), plus more for dusting, 2 teaspoons baking powder, ½ teaspoon baking soda, ½ teaspoon kosher salt, ½ teaspoon ground nutmeg, 8 tablespoons unsalted butter, softened, ½ cup granulated sugar (100 g), ½ cup brown sugar (110 g), 1 cup mashed potato (325 g), 2 large eggs, 1 teaspoon vanilla extract, ½ cup buttermilk (120 mL), 2 qt canola oil (2 L), for frying, 1 cup granulated sugar (200 g), 2 teaspoons ground cinnamon"
Seitan Roast,"¾ cup pinto bean (125 g), 2 cloves garlic, 3 tablespoons soy sauce, 2 tablespoons olive oil, 2 cups vital wheat gluten (240 g), ⅓ cup nutritional yeast (45 g), 1 teaspoon garlic powder, 1 teaspoon onion powder, 1 teaspoon dried sage, ½ teaspoon dried rosemary, 1 teaspoon dried thyme, ½ teaspoon pepper, 1 ½ cups vegetable broth (360 mL)"
Strawberry Lemonade Pie,"3 cups whole wheat pastry flour (390 g), plus more for dusting, 4 cups freeze-dried strawberry (55 g), 3 tablespoons organic granulated sugar, 1 teaspoon pink himalayan salt, plus a pinch, divided, ¾ cup unsalted butter (170 g), 1 1/2 sticks, cubed and chilled, 7 tablespoons ice water, 2 lb fresh strawberry  (910 g), sliced, ¾ cup lemon curd (185 g), 2 tablespoons cornstarch, dissolved in 1 tablespoon water, 1 large egg, beaten, 2 tablespoons turbinado sugar"
Tangy Tortilla Chips,"12 corn tortillas, 4 inch (10 cm) wide, ¼ cup olive oil (60 mL), 2 tablespoons McCormick® Tangy Spice Blend, divided, 2 teaspoons kosher salt, divided, plus more to taste"
Guacamole Deviled Eggs,"12 eggs, 2 avocados, 2 tablespoons lime juice, salt, to taste, pepper, to taste, 1 tomato, diced, ½ cup red onion (75 g), diced, 2 tablespoons fresh cilantro, 1 tablespoon garlic, minced, 1 tablespoon jalapeño, minced, tortilla chip, fresh cilantro"
Chickpea Cauliflower Burger,"1 can chickpeas, drained and rinsed, 1 cup red lentils (170 g), cooked, ½ cup fresh parsley leaf (20 g), 1 tablespoon Frank's Red Hot Original Sauce, 1 lemon zest, 1 ½ teaspoons garlic powder, 1 teaspoon paprika, ½ teaspoon cumin, 2 teaspoons salt, ½ teaspoon pepper, 1 cup panko bread crumbs (50 g), ½ cup mayonnaise (120 g), 2 tablespoons Frank's Red Hot Original, brioche  bun, red onion, sliced, small tomato slice, avocado, sliced, green leaf lettuce"
Vegan Egg,"1 cup kabocha squash (125 g), steamed and mashed, 3 tablespoons canola oil, 12 tablespoons filtered water, cold, divided, 1 teaspoon kala namak, Himalayan black salt, ½ teaspoon kosher salt, 1 tablespoon cornstarch, 8 oz silken tofu (225 g), tofu, 3 tablespoons rice flour, 3 tablespoons filtered water, cold, ½ teaspoon kala namak, Himalayan black salt, 2 tablespoons full-fat coconut milk, 4 tablespoons canola oil, divided, for frying, kosher salt, to taste, black pepper, freshly ground, to taste"
Perfect Scrambled Eggs,"2 eggs, 2 tablespoons milk, 1 tablespoon sesame oil, salt, pepper"
Vegetarian Breakfast Apple Sausages,"2 tablespoons olive oil, divided, ½ cup onion (75 g), minced, 2 cloves garlic, minced, 1 cup apple (120 g), minced, 1 cup baby bella mushroom (75 g), minced, 1 teaspoon fennel seeds, 1 teaspoon dried rosemary, 1 teaspoon sage powder, 1 tablespoon maple syrup, salt, to taste, pepper, to taste, 15 oz cannellini bean (425 g), 1 can, drained and rinsed, ½ cup chickpeas (100 g), canned, rinsed and drained, or cooked, 1 cup vital wheat gluten (125 g), or all-purpose flour"
Apple & Blackcurrant Pastries,"1 sheet puff pastry, 8 teaspoons blackcurrant jam, 4 apples, sliced, 2 tablespoons sugar, 2 tablespoons cinnamon, 1 egg, beaten, 1 cup icing sugar (150 g), 3 tablespoons milk"
Sheet Tray Taco Night,"2 teaspoons kosher salt, 1 teaspoon ground black pepper, 1 teaspoon ground cumin, 1 teaspoon garlic powder, 1 tablespoon chili powder, 2 lb flank steak (905 g), 2 teaspoons extra virgin olive oil, divided, 1 green bell pepper, seeded and sliced, 1 cup mushroom (75 g), sliced, 1 red bell pepper, seeded and sliced, 1 medium red onion, thinly sliced, 1 head broccoli, cut into florets, 12 small corn tortillas, ½ cup greek yogurt (140 g), 1 tablespoon lime juice, ¼ teaspoon lime zest, kosher salt, to taste, black bean, fresh cilantro, chopped, pico de gallo, 1 cup corn and black bean salsa (260 g), shredded cheddar cheese, guacamole, lime wedge, hot sauce"
Sweet Potato Breakfast Bars,"1 ½ cups mashed sweet potato (375 g), 5 tablespoons almond butter, ⅓ cup maple syrup (110 g), ½ teaspoon vanilla extract, 2 ¼ cups rolled oats (180 g), ½ teaspoon cinnamon, ½ teaspoon ground nutmeg, ⅓ cup slivered almond (25 g), ⅓ cup shredded coconut (35 g)"
Lemon Blueberry Coffee Cake,"nonstick cooking spray, for greasing, ¼ cup granulated sugar (50 g), ¼ cup light brown sugar (50 g), ¼ cup all purpose flour (30 g), ¼ cup unsalted butter (55 g), cut into small pieces, room temperature, 1 cup fresh blueberry (100 g), 1 ½ cups all purpose flour (185 g), divided, plus 1 tablespoon, 1 ½ teaspoons baking powder, ½ teaspoon kosher salt, ½ cup unsalted butter (115 g), room temperature, ¾ cup granulated sugar (150 g), 2 large eggs, room temperature, 1 teaspoon vanilla extract, 3 tablespoons fresh lemon juice, 1 tablespoon lemon zest, ½ cup whole milk (120 mL), room temperature, 1 ½ cups powdered sugar (165 g), 1 teaspoon lemon zest, 2 tablespoons lemon juice, 1 tablespoon whole milk, plus more as needed"
Waffle Grilled Cheese,"2 cups waffle mix (250 g), 1 tablespoon fresh rosemary, minced, 1 egg, 2 tablespoons vegetable oil, 1 ⅓ cups milk (320 mL), 8 oz sharp cheddar cheese (225 g), sliced"
Bite-Sized Strawberry Cheesecakes,"16 oz cream cheese (450 g), room temperature, 1 ½ cups powdered sugar (240 g), 2 teaspoons vanilla extract, ½ cup sour cream (115 g), 1 cup whipped cream (60 g), 1 cup graham cracker (85 g), crushed, ⅓ cup butter (75 g), melted, 1 cup strawberry (150 g), diced"
Copycat McDonald’s Grimace Birthday Shake,"1 cup fresh raspberries (140 g), or 1/4 cup raspberry jam, 1 teaspoon honey, (omit if using jam), 1 cup vanilla ice cream (150 g), 1 cup milk of choice (240 mL), ½ cup frozen blueberries (70 g), ½ cup frozen strawberries (70 g), 1 teaspoon blue spirulina powder, whipped cream, for topping, rainbow sprinkle, for topping"
Cheese-Stuffed Mushroom Burger,"2 portobello mushroom caps, stems removed, 1 slice swiss cheese, 1 slice american cheese, ½ cup all-purpose flour (60 g), 1 large egg, beaten, ½ cup bread crumbs (60 g), vegetable oil, for deep frying, 2 tablespoons mayonnaise, 1 tablespoon ketchup, 1 teaspoon worcestershire sauce, 1 teaspoon garlic salt, ¼ tablespoon hot chili sauce, 1 burger bun, lettuce, sliced tomato, sliced onion, sliced"
Parmesan & Herb Cauliflower Bites,"1 large head cauliflower, ½ cup panko breadcrumbs (25 g), ½ cup parmesan cheese (55 g), ½ teaspoon salt, ½ teaspoon fresh rosemary, minced, ½ teaspoon fresh oregano, minced, ½ teaspoon fresh thyme, minced, ½ teaspoon fresh basil, minced, 2 eggs"
Citrus And Winter Greens Salad,"1 clove garlic, ¼ cup finely chopped fresh parsley (10 g), ¼ cup chopped scallions (25 g), ¼ cup apple cider vinegar (60 mL), 2 tablespoons honey, ¼ cup orange juice (60 mL), reserved from supreming oranges, if desired, 1 tablespoon dijon mustard, 2 tablespoons tahini, kosher salt, to taste, 2 tablespoons extra-virgin olive oil, 3 cups thinly sliced Tuscan kale (300 g), packed, 1 cup thinly sliced red cabbage (100 g), 1 large fuji apple, cored and thinly sliced, 1 cup thinly sliced Brussels sprouts (115 g), 3 oranges, supremed, ¼ cup toasted pepitas (30 g), ¼ cup pomegranate seeds (20 g)"
Summer Squash Pasta With Roasted Red Pepper Sauce,"2 red bell peppers, ½ tablespoon olive oil, 2 shallots, finely chopped, 4 cloves garlic, minced, 1 large yellow squash, 2 large zucchinis, salt, to taste, pepper, to taste, 1 ½ tablespoons cornstarch, red pepper flake, to taste, 1 ½ cups milk (355 mL), 1 bunch fresh basil, roughly chopped"
